transaction_id;product_id;customer_id;transaction_date;online_order;order_status
4855;37;3320;16.02.2017;True;Approved
4856;98;2418;28.12.2017;True;Approved
4857;61;2601;21.11.2017;True;Approved
4858;29;2761;18.05.2017;False;Approved
4859;68;608;03.01.2017;False;Approved
4860;6;2964;15.07.2017;False;Approved
4861;50;528;12.02.2017;True;Approved
4862;67;2324;13.10.2017;False;Approved
4863;54;1934;22.04.2017;True;Approved
4864;6;512;05.02.2017;True;Approved
4865;71;3389;02.07.2017;True;Approved
4866;39;490;01.07.2017;False;Approved
4867;63;921;15.06.2017;;Approved
4868;95;897;19.01.2017;True;Approved
4869;89;2200;14.08.2017;False;Cancelled
4870;10;377;08.02.2017;False;Approved
4871;64;3342;12.01.2017;True;Approved
4872;87;350;07.07.2017;False;Approved
4873;89;877;06.04.2017;False;Approved
4874;61;776;23.06.2017;False;Approved
4875;19;1483;04.02.2017;False;Approved
4876;67;2055;16.09.2017;False;Approved
4877;64;98;07.05.2017;True;Approved
4878;64;2169;27.07.2017;True;Approved
4879;85;916;19.08.2017;False;Approved
4880;99;405;15.08.2017;True;Approved
4881;63;2762;05.11.2017;False;Approved
4882;43;635;21.11.2017;False;Approved
4883;64;2840;13.02.2017;True;Approved
4884;13;1717;02.07.2017;True;Approved
4885;17;446;19.02.2017;True;Approved
4886;11;765;25.05.2017;False;Approved
4887;55;2011;18.02.2017;True;Approved
4888;74;2432;01.09.2017;True;Approved
4889;76;590;19.02.2017;;Approved
4890;32;3095;31.07.2017;True;Approved
4891;39;1169;22.04.2017;False;Approved
4892;17;81;26.12.2017;False;Approved
4893;22;477;02.09.2017;True;Approved
4894;30;2617;04.05.2017;True;Approved
4895;99;2185;18.03.2017;True;Approved
4896;136;922;25.06.2017;False;Approved
4897;35;1893;28.12.2017;True;Approved
4898;73;2262;22.09.2017;True;Approved
4899;48;3092;12.05.2017;False;Approved
4900;95;50;24.07.2017;False;Approved
4901;77;1033;16.12.2017;True;Approved
4902;2;2858;18.08.2017;False;Approved
4903;60;1502;04.12.2017;False;Approved
4904;27;2051;04.06.2017;True;Approved
4905;89;322;14.02.2017;False;Approved
4906;73;1341;16.10.2017;True;Approved
4907;82;2433;24.01.2017;False;Approved
4908;82;3471;30.06.2017;True;Approved
4909;47;1538;28.05.2017;True;Approved
4910;93;637;06.11.2017;False;Approved
4911;45;1406;03.03.2017;False;Approved
4912;45;3131;26.11.2017;False;Approved
4913;98;645;17.08.2017;False;Approved
4914;8;1022;04.04.2017;True;Approved
4915;63;144;18.06.2017;True;Approved
4916;35;2691;02.09.2017;False;Approved
4917;48;2446;19.09.2017;True;Approved
4918;63;2182;02.08.2017;False;Approved
4919;5;2592;23.11.2017;True;Approved
4920;84;581;21.08.2017;True;Approved
4921;72;490;08.03.2017;False;Approved
4922;30;1563;04.08.2017;True;Approved
4923;93;3227;27.12.2017;False;Approved
4924;22;2039;14.06.2017;False;Approved
4925;68;2018;24.03.2017;False;Approved
4926;1;1651;27.03.2017;False;Approved
4927;58;1566;05.10.2017;False;Approved
4928;16;2295;29.07.2017;False;Approved
4929;48;3176;30.06.2017;True;Approved
4930;22;1993;17.10.2017;False;Approved
4931;9;2451;29.01.2017;False;Approved
4932;11;549;17.05.2017;True;Approved
4933;98;1247;13.04.2017;True;Approved
4934;92;151;17.05.2017;False;Approved
4935;11;521;26.05.2017;True;Approved
4936;72;2269;04.08.2017;True;Approved
4937;59;1749;25.03.2017;False;Approved
4938;59;78;01.06.2017;True;Approved
4939;66;2788;10.05.2017;True;Approved
4940;4;2592;17.11.2017;False;Approved
4941;68;173;16.03.2017;False;Approved
4942;46;3293;30.12.2017;True;Approved
4943;2;1378;05.05.2017;True;Approved
4944;2;2404;26.06.2017;False;Approved
4945;5;2043;10.08.2017;False;Approved
4946;36;850;18.05.2017;True;Approved
4947;74;2920;19.04.2017;True;Approved
4948;3;2596;19.10.2017;True;Approved
4949;51;906;16.01.2017;True;Approved
4950;73;3013;26.12.2017;True;Approved
4951;41;1581;18.04.2017;True;Approved
4952;27;833;28.02.2017;False;Approved
4953;45;1805;03.02.2017;True;Approved
4954;31;870;28.03.2017;True;Approved
4955;16;2623;20.12.2017;True;Approved
4956;38;2682;16.06.2017;False;Approved
4957;26;3285;11.08.2017;True;Cancelled
4958;53;2208;11.06.2017;True;Approved
4959;23;2978;29.04.2017;True;Approved
4960;85;1834;05.04.2017;False;Approved
4961;43;2788;09.02.2017;True;Approved
4962;15;3433;02.06.2017;False;Approved
4963;82;531;21.04.2017;True;Approved
4964;17;1524;09.10.2017;False;Approved
4965;21;1770;15.01.2017;False;Approved
4966;33;3202;20.11.2017;False;Approved
4967;137;2217;16.08.2017;True;Approved
4968;2;2992;08.01.2017;False;Approved
4969;38;1462;13.05.2017;False;Approved
4970;59;2060;06.05.2017;True;Approved
4971;22;480;27.04.2017;False;Approved
4972;9;1601;11.12.2017;True;Approved
4973;41;810;10.06.2017;True;Approved
4974;15;156;25.01.2017;True;Approved
4975;26;176;08.07.2017;True;Approved
4976;81;717;04.03.2017;False;Approved
4977;8;2408;05.08.2017;True;Approved
4978;18;686;23.01.2017;False;Approved
4979;18;413;26.03.2017;False;Approved
4980;25;1950;03.07.2017;True;Approved
4981;98;786;21.01.2017;False;Approved
4982;103;3417;08.08.2017;False;Approved
4983;37;472;11.11.2017;True;Approved
4984;42;928;08.04.2017;False;Approved
4985;29;1731;08.03.2017;False;Approved
4986;54;1163;27.10.2017;True;Approved
4987;67;1914;30.10.2017;True;Approved
4988;92;1562;05.08.2017;True;Approved
4989;93;2237;30.07.2017;True;Approved
4990;10;2753;27.05.2017;False;Approved
4991;19;2202;21.10.2017;False;Approved
4992;58;1000;04.10.2017;True;Approved
4993;20;692;15.01.2017;True;Approved
4994;58;1416;02.04.2017;False;Approved
4995;21;1118;25.07.2017;True;Approved
4996;5;946;28.12.2017;True;Approved
4997;84;2441;02.12.2017;False;Approved
4998;56;2057;10.07.2017;True;Approved
4999;44;2522;25.06.2017;False;Approved
5000;11;1916;07.03.2017;True;Approved
5001;43;2703;11.12.2017;False;Approved
5002;103;51;12.02.2017;False;Approved
5003;83;80;03.06.2017;True;Approved
5004;2;2046;24.09.2017;False;Approved
5005;98;2140;17.07.2017;False;Approved
5006;89;3256;02.10.2017;False;Approved
5007;38;2616;17.04.2017;True;Approved
5008;95;2267;06.04.2017;True;Approved
5009;103;2679;22.08.2017;False;Approved
5010;17;2460;12.10.2017;False;Approved
5011;45;2507;22.01.2017;False;Approved
5012;78;83;11.10.2017;False;Approved
5013;30;3082;25.01.2017;True;Approved
5014;3;2907;30.06.2017;False;Approved
5015;20;1965;14.02.2017;False;Approved
5016;46;2264;08.02.2017;True;Approved
5017;51;2454;02.06.2017;False;Approved
5018;76;1550;21.01.2017;False;Approved
5019;60;3449;29.04.2017;False;Approved
5020;1;908;30.11.2017;True;Approved
5021;15;3295;14.01.2017;False;Approved
5022;18;2449;08.06.2017;;Approved
5023;95;2127;21.02.2017;True;Approved
5024;88;2434;10.05.2017;True;Approved
5025;50;1987;06.08.2017;False;Approved
5026;77;901;16.05.2017;True;Approved
5027;55;2413;16.06.2017;False;Approved
5028;28;3498;25.07.2017;True;Approved
5029;61;342;25.03.2017;;Approved
5030;3;344;16.12.2017;True;Approved
5031;61;2590;13.02.2017;False;Approved
5032;77;1293;26.04.2017;False;Approved
5033;90;862;06.11.2017;False;Approved
5034;64;261;22.08.2017;False;Approved
5035;24;1839;25.07.2017;False;Approved
5036;51;3242;06.01.2017;False;Approved
5037;48;2766;01.10.2017;True;Approved
5038;35;1286;09.11.2017;True;Approved
5039;63;577;13.05.2017;True;Approved
5040;70;400;17.07.2017;True;Approved
5041;71;2777;19.08.2017;False;Approved
5042;38;1985;30.12.2017;False;Approved
5043;73;1599;02.04.2017;True;Approved
5044;70;2494;26.09.2017;False;Approved
5045;99;1803;30.07.2017;False;Approved
5046;46;1675;29.08.2017;True;Approved
5047;40;1243;21.10.2017;True;Cancelled
5048;37;1305;13.02.2017;False;Approved
5049;48;3348;23.08.2017;False;Approved
5050;13;2185;18.01.2017;True;Approved
5051;38;113;21.04.2017;False;Approved
5052;11;2948;25.05.2017;True;Approved
5053;57;27;25.07.2017;False;Approved
5054;85;2843;10.12.2017;False;Approved
5055;44;2433;23.06.2017;False;Approved
5056;17;1051;04.07.2017;False;Approved
5057;35;2018;28.07.2017;True;Approved
5058;61;376;05.04.2017;False;Approved
5059;47;3251;23.12.2017;True;Approved
5060;50;1826;20.11.2017;False;Approved
5061;79;1086;17.12.2017;False;Approved
5062;36;1057;12.11.2017;;Approved
5063;53;181;04.09.2017;False;Approved
5064;15;117;12.09.2017;True;Approved
5065;138;3399;14.06.2017;False;Approved
5066;74;430;03.05.2017;True;Approved
5067;31;153;08.01.2017;True;Approved
5068;29;3282;14.01.2017;True;Approved
5069;2;3017;07.07.2017;False;Approved
5070;15;2542;02.06.2017;True;Approved
5071;60;1295;29.03.2017;True;Approved
5072;62;2069;09.11.2017;False;Approved
5073;55;2880;12.12.2017;True;Approved
5074;97;2213;13.02.2017;False;Approved
5075;39;3219;06.08.2017;False;Approved
5076;56;627;03.09.2017;False;Approved
5077;31;2389;22.12.2017;True;Approved
5078;46;1547;01.09.2017;True;Approved
5079;42;871;27.10.2017;True;Approved
5080;30;47;17.01.2017;False;Approved
5081;78;1853;02.10.2017;True;Approved
5082;95;649;21.05.2017;False;Approved
5083;36;16;10.05.2017;False;Approved
5084;77;1991;20.11.2017;False;Approved
5085;37;111;05.08.2017;False;Approved
5086;63;352;03.06.2017;True;Approved
5087;78;1257;01.03.2017;False;Approved
5088;37;653;01.06.2017;True;Approved
5089;63;2753;19.02.2017;False;Approved
5090;72;3493;29.06.2017;True;Approved
5091;67;173;25.03.2017;False;Approved
5092;92;2191;28.06.2017;False;Approved
5093;103;539;24.11.2017;False;Approved
5094;37;3338;20.09.2017;False;Approved
5095;91;2126;22.03.2017;False;Approved
5096;40;233;08.02.2017;False;Approved
5097;92;2642;10.12.2017;False;Approved
5098;64;1309;23.02.2017;True;Approved
5099;54;150;01.04.2017;False;Approved
5100;50;2526;05.09.2017;True;Approved
5101;57;1850;29.06.2017;False;Approved
5102;2;165;19.09.2017;True;Approved
5103;51;1649;08.06.2017;True;Cancelled
5104;76;3206;16.10.2017;True;Approved
5105;67;2845;09.04.2017;False;Approved
5106;92;333;10.04.2017;True;Approved
5107;25;648;29.08.2017;False;Approved
5108;91;414;13.11.2017;True;Approved
5109;61;381;07.05.2017;True;Approved
5110;10;2038;03.12.2017;True;Approved
5111;33;1199;27.05.2017;True;Approved
5112;57;665;25.03.2017;True;Approved
5113;64;3388;17.09.2017;True;Approved
5114;46;1233;16.12.2017;False;Approved
5115;74;793;10.06.2017;True;Approved
5116;90;987;20.04.2017;True;Approved
5117;30;1967;25.01.2017;True;Approved
5118;100;3331;24.11.2017;True;Approved
5119;40;39;07.02.2017;True;Approved
5120;30;104;14.07.2017;True;Approved
5121;22;1008;22.08.2017;False;Approved
5122;94;2019;17.09.2017;False;Approved
5123;63;1586;14.04.2017;True;Approved
5124;53;1627;13.05.2017;False;Approved
5125;78;645;19.08.2017;False;Approved
5126;63;1048;03.04.2017;True;Cancelled
5127;64;2723;02.02.2017;False;Approved
5128;44;2861;17.02.2017;False;Approved
5129;103;1157;04.08.2017;True;Approved
5130;21;348;13.03.2017;True;Approved
5131;7;1254;23.01.2017;False;Approved
5132;53;3216;15.12.2017;False;Approved
5133;85;198;02.06.2017;True;Approved
5134;56;1128;27.10.2017;True;Approved
5135;77;2655;17.06.2017;False;Approved
5136;35;2398;02.05.2017;False;Approved
5137;57;2442;30.04.2017;False;Approved
5138;80;1762;11.01.2017;False;Approved
5139;18;353;14.11.2017;True;Approved
5140;91;1443;04.08.2017;True;Approved
5141;47;157;17.08.2017;False;Approved
5142;77;971;18.04.2017;False;Approved
5143;68;515;19.03.2017;True;Approved
5144;61;2795;06.05.2017;True;Approved
5145;31;1491;23.07.2017;True;Approved
5146;78;2259;24.05.2017;True;Approved
5147;13;574;20.03.2017;True;Approved
5148;5;1483;20.04.2017;False;Approved
5149;27;1533;29.01.2017;True;Approved
5150;40;101;23.03.2017;True;Approved
5151;99;2260;17.11.2017;False;Approved
5152;77;1984;12.11.2017;False;Approved
5153;76;1518;10.08.2017;False;Approved
5154;85;138;25.07.2017;False;Approved
5155;63;2187;14.02.2017;True;Approved
5156;42;3191;24.10.2017;False;Approved
5157;23;1;11.05.2017;True;Approved
5158;29;1750;29.09.2017;False;Approved
5159;139;1418;01.06.2017;False;Approved
5160;78;3275;05.03.2017;False;Approved
5161;11;202;25.06.2017;False;Approved
5162;44;2336;11.06.2017;True;Approved
5163;82;397;03.02.2017;True;Approved
5164;13;344;22.12.2017;True;Approved
5165;22;3240;22.11.2017;True;Cancelled
5166;85;1368;01.11.2017;True;Approved
5167;100;1259;24.08.2017;True;Approved
5168;64;580;02.01.2017;True;Approved
5169;91;729;01.12.2017;False;Approved
5170;3;1992;23.01.2017;True;Approved
5171;99;1760;09.07.2017;False;Approved
5172;38;2211;15.04.2017;True;Approved
5173;31;2272;30.05.2017;False;Approved
5174;85;2191;11.04.2017;True;Approved
5175;73;1479;23.03.2017;False;Cancelled
5176;18;2461;11.05.2017;True;Approved
5177;70;397;01.05.2017;True;Approved
5178;57;396;01.03.2017;False;Approved
5179;24;1601;12.04.2017;True;Approved
5180;89;1353;27.11.2017;False;Approved
5181;43;2359;11.01.2017;True;Approved
5182;46;1884;25.02.2017;False;Approved
5183;51;847;06.01.2017;False;Approved
5184;91;3291;16.07.2017;True;Approved
5185;23;2631;03.12.2017;False;Approved
5186;18;1795;27.12.2017;False;Approved
5187;103;1859;21.05.2017;True;Approved
5188;22;1217;26.06.2017;False;Approved
5189;48;1588;18.11.2017;True;Approved
5190;26;855;17.09.2017;True;Approved
5191;87;986;23.07.2017;True;Approved
5192;50;1589;12.09.2017;True;Approved
5193;78;1844;19.11.2017;False;Approved
5194;64;2495;29.11.2017;True;Approved
5195;71;1083;08.04.2017;False;Approved
5196;77;1150;19.04.2017;True;Approved
5197;98;2697;21.09.2017;True;Approved
5198;76;2937;16.10.2017;True;Approved
5199;15;1013;09.06.2017;True;Approved
5200;15;1663;14.11.2017;True;Approved
5201;97;2132;29.11.2017;True;Approved
5202;48;1198;21.09.2017;False;Approved
5203;8;2808;03.07.2017;True;Approved
5204;50;812;30.01.2017;True;Approved
5205;48;2459;06.07.2017;False;Approved
5206;89;2830;14.05.2017;False;Approved
5207;140;531;02.03.2017;True;Approved
5208;15;2577;25.02.2017;True;Approved
5209;11;2283;13.06.2017;True;Approved
5210;27;3450;11.01.2017;True;Approved
5211;69;1007;20.04.2017;False;Approved
5212;61;2653;18.12.2017;True;Approved
5213;22;94;27.11.2017;False;Approved
5214;7;82;30.03.2017;True;Approved
5215;56;473;19.01.2017;False;Approved
5216;29;1506;04.07.2017;False;Approved
5217;91;749;29.05.2017;False;Approved
5218;57;2237;24.02.2017;False;Approved
5219;68;782;22.02.2017;False;Cancelled
5220;46;1630;07.12.2017;True;Approved
5221;1;91;13.04.2017;True;Approved
5222;12;2331;11.12.2017;True;Approved
5223;5;2565;24.03.2017;False;Approved
5224;68;3324;15.11.2017;True;Approved
5225;19;2250;28.08.2017;False;Approved
5226;12;2801;28.10.2017;True;Approved
5227;46;1733;07.11.2017;True;Approved
5228;16;1121;23.12.2017;True;Approved
5229;74;772;18.03.2017;True;Approved
5230;11;1972;19.03.2017;True;Approved
5231;10;2381;01.12.2017;True;Approved
5232;97;3137;16.01.2017;True;Approved
5233;25;1078;06.11.2017;True;Approved
5234;2;2684;27.02.2017;True;Approved
5235;61;2618;06.11.2017;False;Approved
5236;3;2463;29.09.2017;True;Approved
5237;24;3285;09.05.2017;True;Approved
5238;69;3470;02.11.2017;False;Approved
5239;69;1890;01.10.2017;True;Approved
5240;33;102;27.03.2017;True;Approved
5241;46;3421;13.02.2017;False;Approved
5242;83;2798;17.07.2017;True;Approved
5243;30;1392;14.09.2017;True;Approved
5244;20;2546;11.12.2017;True;Approved
5245;34;499;25.07.2017;True;Approved
5246;35;2775;22.06.2017;False;Approved
5247;74;685;19.09.2017;False;Approved
5248;21;2023;17.12.2017;False;Approved
5249;13;55;04.02.2017;True;Approved
5250;60;578;14.06.2017;True;Approved
5251;94;665;02.01.2017;False;Approved
5252;8;1236;19.11.2017;False;Approved
5253;19;374;25.02.2017;False;Approved
5254;22;2740;05.10.2017;True;Approved
5255;35;1299;25.09.2017;True;Approved
5256;95;491;06.10.2017;False;Approved
5257;80;2676;25.12.2017;True;Approved
5258;89;2542;29.05.2017;False;Approved
5259;100;612;04.10.2017;True;Approved
5260;47;673;18.08.2017;False;Approved
5261;141;3322;28.12.2017;False;Approved
5262;74;3036;27.07.2017;True;Approved
5263;1;496;26.06.2017;True;Approved
5264;1;2659;28.10.2017;False;Approved
5265;19;1449;20.10.2017;False;Approved
5266;39;2725;02.07.2017;False;Approved
5267;142;1172;05.10.2017;False;Approved
5268;56;247;26.02.2017;False;Approved
5269;97;172;09.07.2017;False;Approved
5270;104;273;02.12.2017;True;Approved
5271;97;1280;25.02.2017;True;Approved
5272;10;2848;17.12.2017;False;Approved
5273;100;2399;22.11.2017;False;Approved
5274;28;909;31.05.2017;True;Approved
5275;70;719;03.12.2017;True;Approved
5276;29;1043;29.07.2017;False;Cancelled
5277;97;1205;23.10.2017;False;Approved
5278;57;482;23.03.2017;True;Approved
5279;76;3371;23.02.2017;False;Approved
5280;55;2055;16.04.2017;False;Approved
5281;10;515;10.01.2017;False;Approved
5282;68;2439;15.01.2017;True;Approved
5283;103;3038;08.02.2017;False;Approved
5284;83;1335;22.04.2017;False;Approved
5285;91;692;27.08.2017;False;Approved
5286;11;3018;12.06.2017;True;Approved
5287;74;1534;13.07.2017;False;Approved
5288;58;750;12.10.2017;True;Approved
5289;30;2801;08.12.2017;False;Approved
5290;82;3217;08.03.2017;True;Approved
5291;65;2138;17.11.2017;True;Approved
5292;51;3161;08.10.2017;False;Approved
5293;33;2884;12.03.2017;True;Approved
5294;80;1332;01.10.2017;False;Approved
5295;35;3002;15.09.2017;False;Approved
5296;32;325;18.05.2017;False;Approved
5297;43;104;17.06.2017;False;Approved
5298;103;1651;21.01.2017;False;Approved
5299;103;266;10.03.2017;True;Approved
5300;14;1077;17.08.2017;False;Approved
5301;67;1603;16.02.2017;True;Approved
5302;16;2088;14.03.2017;False;Approved
5303;10;3223;25.11.2017;True;Approved
5304;10;1953;28.04.2017;True;Approved
5305;10;3132;07.12.2017;False;Approved
5306;49;3209;21.12.2017;False;Approved
5307;90;1558;04.05.2017;False;Approved
5308;17;1775;01.08.2017;False;Approved
5309;91;2946;13.11.2017;True;Approved
5310;56;404;18.04.2017;False;Approved
5311;44;2894;28.08.2017;False;Approved
5312;33;1826;30.09.2017;True;Approved
5313;90;2770;31.01.2017;True;Approved
5314;17;2184;14.09.2017;False;Approved
5315;4;820;27.03.2017;False;Approved
5316;5;17;14.11.2017;True;Approved
5317;30;2411;21.05.2017;False;Approved
5318;32;3220;01.11.2017;False;Approved
5319;5;2353;06.06.2017;False;Approved
5320;82;2539;15.04.2017;True;Approved
5321;2;8;08.12.2017;True;Approved
5322;59;2048;12.07.2017;True;Approved
5323;76;3010;01.01.2017;False;Cancelled
5324;46;2429;19.05.2017;True;Approved
5325;84;1286;17.07.2017;False;Approved
5326;24;1304;30.09.2017;True;Approved
5327;81;1182;25.12.2017;False;Approved
5328;30;1349;17.11.2017;True;Approved
5329;77;3220;20.11.2017;False;Approved
5330;2;536;12.11.2017;False;Approved
5331;1;1107;28.09.2017;False;Approved
5332;90;506;23.03.2017;True;Approved
5333;40;1220;17.01.2017;False;Approved
5334;92;576;26.10.2017;True;Approved
5335;16;2609;23.02.2017;False;Approved
5336;28;410;24.12.2017;True;Approved
5337;3;2124;03.11.2017;True;Approved
5338;78;614;08.07.2017;False;Approved
5339;100;102;22.04.2017;True;Approved
5340;26;3421;02.12.2017;True;Approved
5341;4;2005;29.03.2017;True;Approved
5342;3;2557;25.08.2017;False;Approved
5343;3;772;11.07.2017;False;Cancelled
5344;80;146;24.05.2017;False;Approved
5345;87;644;26.07.2017;False;Approved
5346;40;2017;18.12.2017;False;Approved
5347;41;172;17.06.2017;False;Approved
5348;20;1920;22.10.2017;True;Approved
5349;1;711;02.01.2017;True;Approved
5350;80;2728;17.08.2017;False;Approved
5351;70;769;01.01.2017;True;Approved
5352;46;2659;23.01.2017;True;Approved
5353;87;3367;09.10.2017;True;Approved
5354;7;1383;19.04.2017;;Approved
5355;37;2127;14.11.2017;False;Approved
5356;1;1885;12.05.2017;True;Approved
5357;31;2747;16.12.2017;False;Approved
5358;33;568;30.09.2017;False;Approved
5359;79;614;12.12.2017;True;Approved
5360;16;3309;06.12.2017;False;Approved
5361;57;3205;07.01.2017;True;Approved
5362;77;2750;19.01.2017;True;Approved
5363;14;1372;18.06.2017;True;Approved
5364;34;1299;12.09.2017;False;Approved
5365;43;2033;13.06.2017;False;Approved
5366;14;2490;07.10.2017;False;Approved
5367;89;987;26.11.2017;True;Approved
5368;21;2880;28.10.2017;False;Approved
5369;30;2208;17.05.2017;True;Approved
5370;33;3344;20.12.2017;True;Approved
5371;84;3011;25.11.2017;True;Approved
5372;57;2502;07.10.2017;False;Approved
5373;55;3471;24.02.2017;False;Approved
5374;26;2270;10.01.2017;True;Approved
5375;64;1045;08.09.2017;True;Approved
5376;24;653;30.09.2017;True;Approved
5377;54;2357;20.11.2017;False;Approved
5378;77;2888;01.12.2017;True;Approved
5379;93;822;05.02.2017;False;Approved
5380;70;1076;13.01.2017;True;Approved
5381;96;2597;20.03.2017;False;Approved
5382;43;1704;27.02.2017;True;Approved
5383;40;2847;10.03.2017;False;Approved
5384;63;2218;09.12.2017;True;Approved
5385;33;1796;04.01.2017;False;Approved
5386;22;2010;26.11.2017;False;Approved
5387;100;1855;08.12.2017;True;Approved
5388;3;3280;11.03.2017;False;Approved
5389;68;780;03.10.2017;False;Approved
5390;61;1941;14.04.2017;True;Approved
5391;84;2251;21.09.2017;True;Approved
5392;33;2783;06.07.2017;False;Approved
5393;95;2587;30.07.2017;False;Approved
5394;45;1402;14.02.2017;True;Approved
5395;70;593;13.08.2017;True;Approved
5396;61;1953;03.05.2017;True;Approved
5397;49;2977;21.12.2017;True;Approved
5398;6;1563;04.05.2017;True;Approved
5399;22;2959;03.08.2017;False;Approved
5400;13;3239;27.02.2017;True;Approved
5401;96;1936;13.07.2017;False;Approved
5402;34;3450;13.01.2017;True;Approved
5403;27;3108;07.11.2017;False;Approved
5404;35;3443;28.07.2017;False;Approved
5405;34;183;07.06.2017;True;Approved
5406;70;1962;28.09.2017;True;Approved
5407;61;2024;06.10.2017;True;Approved
5408;64;506;14.08.2017;False;Approved
5409;57;1229;06.10.2017;True;Approved
5410;10;2741;12.10.2017;False;Cancelled
5411;47;2966;03.04.2017;False;Approved
5412;30;2829;04.06.2017;False;Approved
5413;31;1578;09.03.2017;False;Approved
5414;91;459;16.11.2017;True;Approved
5415;27;33;22.11.2017;False;Approved
5416;1;1700;16.11.2017;;Approved
5417;12;607;06.04.2017;True;Approved
5418;67;2156;14.06.2017;True;Approved
5419;17;2436;27.04.2017;True;Approved
5420;2;1497;26.06.2017;False;Approved
5421;58;1181;13.11.2017;True;Approved
5422;54;139;09.02.2017;False;Approved
5423;70;2405;17.02.2017;False;Approved
5424;49;238;22.03.2017;True;Approved
5425;73;504;08.07.2017;True;Approved
5426;29;1461;26.09.2017;True;Approved
5427;8;2343;29.10.2017;False;Approved
5428;83;671;29.10.2017;True;Approved
5429;99;1845;08.02.2017;False;Approved
5430;79;2331;22.03.2017;False;Approved
5431;72;2230;22.06.2017;False;Approved
5432;17;975;09.02.2017;False;Approved
5433;29;3358;07.04.2017;True;Approved
5434;40;1140;21.01.2017;;Approved
5435;59;3405;07.03.2017;False;Approved
5436;92;531;20.04.2017;False;Approved
5437;81;3334;18.10.2017;True;Approved
5438;82;200;02.11.2017;False;Approved
5439;28;171;08.01.2017;True;Approved
5440;4;1516;15.10.2017;True;Approved
5441;31;2803;30.11.2017;True;Approved
5442;20;2391;21.09.2017;True;Approved
5443;22;1760;18.12.2017;False;Approved
5444;38;1831;12.06.2017;False;Approved
5445;60;2491;17.04.2017;False;Approved
5446;16;1988;12.04.2017;True;Approved
5447;42;3275;26.12.2017;True;Approved
5448;10;2258;21.09.2017;True;Approved
5449;99;2706;14.07.2017;True;Approved
5450;28;3051;31.01.2017;False;Approved
5451;85;3158;06.01.2017;True;Approved
5452;15;531;30.10.2017;False;Approved
5453;68;896;22.11.2017;True;Approved
5454;49;2714;29.06.2017;True;Approved
5455;9;1455;25.03.2017;;Approved
5456;22;3274;30.11.2017;False;Approved
5457;71;3302;16.10.2017;True;Approved
5458;19;1197;12.02.2017;False;Approved
5459;25;3147;27.12.2017;True;Approved
5460;63;1732;23.05.2017;False;Approved
5461;103;1726;21.12.2017;;Cancelled
5462;32;790;26.05.2017;True;Approved
5463;100;2052;29.01.2017;True;Approved
5464;22;1993;18.07.2017;True;Approved
5465;2;941;02.03.2017;False;Approved
5466;89;2376;17.08.2017;True;Approved
5467;53;2626;05.06.2017;True;Approved
5468;6;1797;01.06.2017;False;Approved
5469;80;1110;13.12.2017;True;Approved
5470;97;3193;20.09.2017;True;Approved
5471;76;469;20.09.2017;False;Approved
5472;21;2292;12.09.2017;True;Approved
5473;38;1315;13.09.2017;False;Approved
5474;26;1239;01.05.2017;False;Approved
5475;19;2656;03.06.2017;False;Approved
5476;98;634;29.11.2017;;Approved
5477;92;1355;10.10.2017;False;Approved
5478;38;3479;09.06.2017;False;Approved
5479;38;3187;03.10.2017;False;Approved
5480;100;2018;17.09.2017;True;Approved
5481;2;2983;26.07.2017;False;Approved
5482;73;2609;22.04.2017;True;Approved
5483;8;283;30.09.2017;True;Approved
5484;64;845;25.04.2017;False;Approved
5485;43;1115;28.12.2017;False;Approved
5486;52;682;25.05.2017;False;Approved
5487;104;856;15.09.2017;False;Approved
5488;64;666;19.11.2017;False;Approved
5489;4;1903;19.07.2017;False;Approved
5490;1;249;14.09.2017;True;Approved
5491;9;2286;21.10.2017;True;Approved
5492;36;2993;21.12.2017;True;Approved
5493;36;421;21.05.2017;True;Approved
5494;77;3199;17.12.2017;False;Approved
5495;72;3116;23.09.2017;False;Approved
5496;37;1214;07.12.2017;False;Approved
5497;46;2768;08.10.2017;True;Approved
5498;10;3327;19.07.2017;False;Approved
5499;27;2995;28.01.2017;False;Approved
5500;23;3337;29.05.2017;True;Approved
5501;35;3032;19.04.2017;True;Approved
5502;98;3337;11.03.2017;True;Approved
5503;52;902;18.11.2017;True;Approved
5504;49;1782;21.05.2017;False;Approved
5505;57;3259;01.05.2017;False;Approved
5506;61;2082;05.12.2017;False;Approved
5507;84;1770;30.05.2017;True;Approved
5508;53;2990;24.05.2017;True;Approved
5509;27;3407;15.02.2017;False;Approved
5510;4;791;22.02.2017;False;Approved
5511;97;1727;09.06.2017;False;Approved
5512;28;1028;16.02.2017;True;Approved
5513;81;1919;01.02.2017;True;Approved
5514;91;833;19.07.2017;False;Approved
5515;37;3384;09.03.2017;True;Approved
5516;104;639;16.02.2017;False;Approved
5517;60;2698;01.02.2017;True;Approved
5518;50;2325;17.01.2017;True;Approved
5519;63;354;23.08.2017;True;Approved
5520;8;2826;19.12.2017;False;Approved
5521;52;3359;21.04.2017;True;Approved
5522;18;1219;26.12.2017;True;Approved
5523;6;1591;14.02.2017;True;Approved
5524;28;2718;30.04.2017;False;Approved
5525;60;2190;26.04.2017;False;Approved
5526;48;242;20.08.2017;True;Approved
5527;62;2497;24.04.2017;False;Approved
5528;11;652;28.10.2017;True;Approved
